LoanID,Ally ID,RecipientID,RecipientType,LoanAmount,IssueDate,LoanType,DisbursementMeans,Status
7696,433433338061,433433338061,Ally,2500,05/11/2024 5:27:10,XIMPLE FIJO,MERCANCIA,ACTIVO
7709,433433334095,433433334095,Ally,1334,05/11/2024 17:20:13,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7712,433433334366,433433334366,Ally,709,05/11/2024 18:01:01,XIMPLE FIJO,MERCANCIA,CANCELADO
7721,433433333512,433433333512,Ally,2500,06/11/2024 10:11:44,XIMPLE FIJO,MERCANCIA,CANCELADO
7722,433433334669,433433334669,Ally,5000,30/10/2024 10:12:11,XIMPLE FIJO,MERCANCIA,CANCELADO
7724,433433335232,433433335232,Ally,2357,06/11/2024 10:33:20,XIMPLE FIJO,MERCANCIA,CANCELADO
7725,433433333373,6413,Client,8000,06/11/2024 10:34:09,XIMPLE FIJO,STP,CANCELADO
7728,433433336847,433433336847,Ally,800,06/11/2024 11:22:36,XIMPLE FIJO,STP,CANCELADO
7730,433433337474,433433337474,Ally,500,06/11/2024 12:28:11,XIMPLE FIJO,STP,CANCELADO
7735,433433335395,433433335395,Ally,505,06/11/2024 14:04:51,XIMPLE FIJO,MERCANCIA,ACTIVO
7736,433433338704,433433338704,Ally,1500,06/11/2024 14:16:45,XIMPLE FIJO,MERCANCIA,CANCELADO
7738,433433333374,1618,Client,2000,05/11/2024 20:34:33,XIMPLE FIJO,STP,CANCELADO
7739,433433334327,433433334327,Ally,700,06/11/2024 15:28:39,XIMPLE FIJO,MERCANCIA,CANCELADO
7741,433433337286,433433337286,Ally,700,06/11/2024 15:36:30,XIMPLE FIJO,STP,CANCELADO
7746,433433334519,433433334519,Ally,900,06/11/2024 16:45:28,XIMPLE OPTIMIZA,STP,CANCELADO
7752,433433335490,433433335490,Ally,900,06/11/2024 17:53:05,XIMPLE FIJO,STP,ACTIVO
7756,433433336098,433433336098,Ally,700,06/11/2024 18:48:34,XIMPLE FIJO,STP,CANCELADO
7769,433433338819,433433338819,Ally,779,07/11/2024 11:58:04,XIMPLE FIJO,MERCANCIA,CANCELADO
7771,433433338768,433433338768,Ally,3250,07/11/2024 12:25:14,XIMPLE FIJO,MERCANCIA,CANCELADO
7780,433433338919,433433338919,Ally,2500,07/11/2024 13:45:58,XIMPLE FIJO,MERCANCIA,ACTIVO
7782,433433336347,433433336347,Ally,1000,07/11/2024 15:09:12,XIMPLE FIJO,STP,CANCELADO
7783,433433339640,433433339640,Ally,700,07/11/2024 15:47:44,XIMPLE FIJO,STP,ACTIVO
7785,433433337472,433433337472,Ally,600,07/11/2024 16:08:53,XIMPLE FIJO,STP,CANCELADO
7788,433433337981,433433337981,Ally,500,07/11/2024 16:52:58,XIMPLE FIJO,STP,CANCELADO
7793,433433334608,433433334608,Ally,700,07/11/2024 17:54:18,XIMPLE FIJO,STP,CANCELADO
7795,433433339474,433433339474,Ally,1500,07/11/2024 18:37:01,XIMPLE FIJO,MERCANCIA,CANCELADO
7810,433433338754,433433338754,Ally,1000,08/11/2024 10:33:48,XIMPLE FIJO,MERCANCIA,CANCELADO
7812,433433338754,433433338754,Ally,9200,08/11/2024 10:47:33,XIMPLE FIJO,MERCANCIA,CANCELADO
7816,433433339510,433433339510,Ally,1160,08/11/2024 10:55:04,XIMPLE FIJO,MERCANCIA,CANCELADO
7819,433433334187,433433334187,Ally,500,08/11/2024 11:27:00,XIMPLE FIJO,STP,CANCELADO
7830,433433333697,433433333697,Ally,1086,08/11/2024 13:59:41,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7842,433433339625,433433339625,Ally,700,08/11/2024 15:10:52,XIMPLE FIJO,STP,CANCELADO
7846,433433337290,433433337290,Ally,500,08/11/2024 16:03:15,XIMPLE FIJO,STP,ACTIVO
7848,433433339757,433433339757,Ally,500,08/11/2024 16:19:22,XIMPLE FIJO,MERCANCIA,CANCELADO
7858,433433339733,433433339733,Ally,8000,08/11/2024 16:38:56,XIMPLE FIJO,STP,ACTIVO
7861,433433339748,433433339748,Ally,750,08/11/2024 18:12:32,XIMPLE FIJO,MERCANCIA,CANCELADO
7873,433433336311,433433336311,Ally,1500,08/11/2024 20:58:50,XIMPLE FIJO,STP,CANCELADO
7878,433433339737,433433339737,Ally,12000,09/11/2024 10:02:41,XIMPLE FIJO,STP,ACTIVO
7880,433433338816,433433338816,Ally,2500,09/11/2024 11:30:52,XIMPLE FIJO,MERCANCIA,CANCELADO
7882,433433338615,433433338615,Ally,2500,09/11/2024 11:29:56,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7883,433433334149,433433334149,Ally,669,09/11/2024 8:58:01,XIMPLE FIJO,MERCANCIA,ACTIVO
7896,433433334480,433433334480,Ally,1984,09/11/2024 16:02:45,XIMPLE FIJO,MERCANCIA,CANCELADO
7899,433433339478,433433339478,Ally,1479,09/11/2024 16:50:53,XIMPLE FIJO,MERCANCIA,ACTIVO
7910,433433334573,433433334573,Ally,1700,11/11/2024 0:00:00,XIMPLE OPTIMIZA,Cashout BBVA,CANCELADO
7925,433433336174,433433336174,Ally,2500,10/11/2024 15:52:05,XIMPLE FIJO,MERCANCIA,ACTIVO
7931,433433339628,433433339628,Ally,700,11/11/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
7938,433433336922,433433336922,Ally,500,11/11/2024 8:56:18,XIMPLE FIJO,STP,CANCELADO
7940,433433337652,433433337652,Ally,500,11/11/2024 11:10:56,XIMPLE FIJO,STP,CANCELADO
7948,433433338613,433433338613,Ally,1071,11/11/2024 12:46:19,XIMPLE FIJO,MERCANCIA,ACTIVO
7949,433433333329,433433333329,Ally,3700,11/11/2024 12:50:04,XIMPLE FIJO,STP,CANCELADO
7959,433433333436,2383,Client,3100,11/11/2024 13:44:11,XIMPLE FIJO,STP,CANCELADO
7960,433433335003,433433335003,Ally,500,11/11/2024 14:48:41,XIMPLE FIJO,STP,ACTIVO
7961,433433338913,433433338913,Ally,2500,11/11/2024 12:04:13,XIMPLE FIJO,MERCANCIA,ACTIVO
7962,433433333329,5063,Client,1600,11/11/2024 14:48:24,XIMPLE FIJO,STP,CANCELADO
7970,433433339711,433433339711,Ally,1123,11/11/2024 16:30:11,XIMPLE FIJO,MERCANCIA,CANCELADO
7987,433433334608,433433334608,Ally,600,11/11/2024 19:30:36,XIMPLE FIJO,STP,CANCELADO
7991,433433335638,433433335638,Ally,900,11/11/2024 21:30:11,XIMPLE FIJO,STP,CANCELADO
8001,433433338817,433433338817,Ally,2000,12/11/2024 10:40:02,XIMPLE FIJO,MERCANCIA,CANCELADO
8002,433433339722,433433339722,Ally,2500,12/11/2024 10:41:37,XIMPLE FIJO,STP,ACTIVO
8012,433433339691,433433339691,Ally,1500,12/11/2024 11:58:02,XIMPLE FIJO,MERCANCIA,ACTIVO
8026,433433333315,433433333315,Ally,9100,12/11/2024 16:02:24,XIMPLE FIJO,STP,CANCELADO
8039,433433337543,433433337543,Ally,1000,12/11/2024 18:22:54,XIMPLE FIJO,STP,ACTIVO
8043,433433338471,433433338471,Ally,1300,13/11/2024 08:06:44,XIMPLE FIJO,STP,CANCELADO
8052,433433338792,433433338792,Ally,600,13/11/2024 12:04:17,XIMPLE FIJO,STP,CANCELADO
8054,433433339776,433433339776,Ally,2959,13/11/2024 12:42:23,XIMPLE FIJO,MERCANCIA,ACTIVO
8059,433433339722,433433339722,Ally,500,13/11/2024 14:07:38,XIMPLE OPTIMIZA,STP,CANCELADO
8071,433433338804,433433338804,Ally,1200,13/11/2024 17:10:37,XIMPLE FIJO,MERCANCIA,CANCELADO
8073,433433335041,433433335041,Ally,1015,13/11/2024 17:15:34,XIMPLE FIJO,MERCANCIA,ACTIVO
8075,433433336042,433433336042,Ally,2180,13/11/2024 16:33:11,XIMPLE FIJO,MERCANCIA,CANCELADO
8076,433433338616,433433338616,Ally,2000,13/11/2024 00:00:00,XIMPLE FIJO,MERCANCIA,CANCELADO
8082,433433338649,433433338649,Ally,2054,13/11/2024 18:17:16,XIMPLE FIJO,MERCANCIA,CANCELADO
8083,433433334881,433433334881,Ally,600,13/11/2024 18:42:14,XIMPLE FIJO,STP,CANCELADO
8098,433433339880,433433339880,Ally,2000,14/11/2024 11:06:04,XIMPLE FIJO,MERCANCIA,CANCELADO
8102,433433333872,433433333872,Ally,2064,14/11/2024 12:14:07,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8105,433433339879,433433339879,Ally,2500,14/11/2024 00:00:00,XIMPLE FIJO,MERCANCIA,CANCELADO
8110,433433338118,433433338118,Ally,700,14/11/2024 13:02:51,XIMPLE FIJO,STP,ACTIVO
8133,433433339869,433433339869,Ally,1500,14/11/2024 16:55:03,XIMPLE FIJO,MERCANCIA,CANCELADO
8142,433433335211,433433335211,Ally,3200,14/11/2024 18:08:28,XIMPLE FIJO,STP,CANCELADO
8145,433433336478,433433336478,Ally,900,14/11/2024 19:44:51,XIMPLE FIJO,STP,CANCELADO
8152,433433334047,433433334047,Ally,1400,15/11/2024 08:25:37,XIMPLE FIJO,STP,CANCELADO
8168,433433339852,433433339852,Ally,4000,15/11/2024 12:16:44,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8174,433433334911,433433334911,Ally,3200,15/11/2024 13:18:18,XIMPLE FIJO,STP,CANCELADO
8177,433433336469,433433336469,Ally,798,15/11/2024 13:46:50,XIMPLE FIJO,MERCANCIA,CANCELADO
8179,433433336547,433433336547,Ally,1700,15/11/2024 13:50:18,XIMPLE FIJO,STP,CANCELADO
8198,433433337935,433433337935,Ally,500,15/11/2024 15:48:42,XIMPLE FIJO,STP,ACTIVO
8202,433433333078,433433333078,Ally,1338,15/11/2024 16:42:58,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
8205,433433335395,433433335395,Ally,607,15/11/2024 16:59:52,XIMPLE FIJO,MERCANCIA,ACTIVO
8206,433433339817,433433339817,Ally,1500,15/11/2024 16:54:28,XIMPLE OPTIMIZA,STP,CANCELADO
8221,433433333373,2721,Client,6800,15/11/2024 17:53:54,XIMPLE FIJO,STP,CANCELADO
8224,433433338819,433433338819,Ally,787,15/11/2024 17:59:28,XIMPLE FIJO,MERCANCIA,CANCELADO
8228,433433338653,433433338653,Ally,1100,15/11/2024 18:29:52,XIMPLE FIJO,MERCANCIA,CANCELADO
8231,433433339768,433433339768,Ally,1468,15/11/2024 18:50:53,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8232,433433334267,433433334267,Ally,2300,15/11/2024 18:48:08,XIMPLE FIJO,MERCANCIA,ACTIVO
8237,433433337981,433433337981,Ally,500,15/11/2024 19:11:18,XIMPLE FIJO,STP,CANCELADO
8242,433433339899,433433339899,Ally,2300,15/11/2024 20:01:50,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8252,433433338603,433433338603,Ally,2500,16/11/2024 11:14:26,XIMPLE FIJO,MERCANCIA,CANCELADO
8256,433433337397,433433337397,Ally,1703,16/11/2024 12:00:53,XIMPLE FIJO,MERCANCIA,ACTIVO
8268,433433339931,433433339931,Ally,1000,16/11/2024 13:58:19,XIMPLE FIJO,MERCANCIA,CANCELADO
8270,433433334261,433433334261,Ally,2400,19/11/2024 00:00:00,XIMPLE FIJO,Cashout BBVA,CANCELADO
8276,433433338857,433433338857,Ally,3000,16/11/2024 15:40:12,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8278,433433339874,433433339874,Ally,2500,16/11/2024 14:18:20,XIMPLE FIJO,MERCANCIA,CANCELADO
8283,433433336279,433433336279,Ally,2348,16/11/2024 17:24:27,XIMPLE FIJO,MERCANCIA,CANCELADO
8286,433433333512,433433333512,Ally,1900,16/11/2024 18:13:29,XIMPLE FIJO,MERCANCIA,CANCELADO
8287,433433339945,433433339945,Ally,2000,16/11/2024 18:34:56,XIMPLE FIJO,MERCANCIA,CANCELADO
8291,433433333948,433433333948,Ally,678,17/11/2024 10:30:41,XIMPLE FIJO,MERCANCIA,ACTIVO
8295,433433339445,433433339445,Ally,1460,17/11/2024 11:38:56,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
8302,433433334644,433433334644,Ally,2136,17/11/2024 13:11:07,XIMPLE FIJO,MERCANCIA,CANCELADO
8303,433433338588,433433338588,Ally,1996,17/11/2024 13:12:42,XIMPLE FIJO,MERCANCIA,CANCELADO
8304,433433337397,433433337397,Ally,528,17/11/2024 13:29:26,XIMPLE FIJO,MERCANCIA,ACTIVO
8305,433433338052,433433338052,Ally,1000,17/11/2024 13:27:58,XIMPLE FIJO,MERCANCIA,CANCELADO
8307,433433338502,433433338502,Ally,1150,17/11/2024 13:49:28,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8308,433433339839,433433339839,Ally,2000,17/11/2024 10:50:16,XIMPLE FIJO,MERCANCIA,ACTIVO
8309,433433338905,433433338905,Ally,1500,17/11/2024 14:13:24,XIMPLE FIJO,MERCANCIA,CANCELADO
8317,433433334729,433433334729,Ally,1570,17/11/2024 15:31:39,XIMPLE FIJO,MERCANCIA,CANCELADO
8324,433433336876,433433336876,Ally,1066,17/11/2024 16:26:57,XIMPLE FIJO,MERCANCIA,CANCELADO
8328,433433337052,433433337052,Ally,1300,19/11/2024 00:00:00,XIMPLE FIJO,Cashout BBVA,CANCELADO
8340,433433338782,433433338782,Ally,2000,17/11/2024 18:42:21,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8346,433433333894,433433333894,Ally,3198,18/11/2024 10:51:46,XIMPLE FIJO,MERCANCIA,CANCELADO
8352,433433333190,433433333190,Ally,1534,18/11/2024 13:06:22,XIMPLE FIJO,MERCANCIA,CANCELADO
8353,433433335175,433433335175,Ally,2100,18/11/2024 12:58:58,XIMPLE FIJO,MERCANCIA,ACTIVO
8354,433433335724,433433335724,Ally,541,18/11/2024 13:17:19,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8355,433433339897,433433339897,Ally,7000,18/11/2024 13:16:51,XIMPLE FIJO,MERCANCIA,CANCELADO
8356,433433338037,433433338037,Ally,1031,18/11/2024 13:58:50,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
8366,433433335079,433433335079,Ally,1100,18/11/2024 14:38:44,XIMPLE FIJO,STP,ACTIVO
8370,433433333932,433433333932,Ally,2392,18/11/2024 16:51:20,XIMPLE FIJO,MERCANCIA,CANCELADO
8375,433433339974,433433339974,Ally,1500,18/11/2024 16:36:54,XIMPLE FIJO,MERCANCIA,CANCELADO
8377,433433338653,433433338653,Ally,600,18/11/2024 16:12:34,XIMPLE FIJO,MERCANCIA,CANCELADO
8378,433433338925,433433338925,Ally,1102,18/11/2024 17:43:59,XIMPLE FIJO,MERCANCIA,CANCELADO
8379,433433333948,433433333948,Ally,1100,18/11/2024 17:47:51,XIMPLE FIJO,MERCANCIA,ACTIVO
8401,433433334608,433433334608,Ally,500,19/11/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
8406,433433337870,433433337870,Ally,900,19/11/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
8408,433433333374,433433333374,Ally,2800,19/11/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
8413,433433334669,433433334669,Ally,4000,19/11/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
8414,433433337289,433433337289,Ally,1500,19/11/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
8417,433433334092,433433334092,Ally,4600,19/11/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
8428,433433339768,433433339768,Ally,863,15/11/2024 10:00:00,XIMPLE FIJO,MERCANCIA,CANCELADO
8434,433433336847,433433336847,Ally,1200,19/11/2024 10:48:48,XIMPLE FIJO,STP,CANCELADO
8437,433433335922,433433335922,Ally,1000,19/11/2024 11:16:14,XIMPLE FIJO,STP,CANCELADO
8438,433433337289,433433337289,Ally,1200,19/11/2024 11:19:41,XIMPLE FIJO,STP,ACTIVO
8441,433433335638,433433335638,Ally,500,19/11/2024 11:39:15,XIMPLE FIJO,STP,CANCELADO
8445,433433339848,433433339848,Ally,1650,19/11/2024 13:13:23,XIMPLE FIJO,MERCANCIA,ACTIVO
8446,433433338614,433433338614,Ally,700,19/11/2024 13:15:55,XIMPLE FIJO,STP,CANCELADO
8450,433433337110,433433337110,Ally,700,19/11/2024 14:09:41,XIMPLE FIJO,STP,CANCELADO
8464,433433339322,433433339322,Ally,1000,19/11/2024 13:13:46,XIMPLE FIJO,MERCANCIA,ACTIVO
8476,433433335923,433433335923,Ally,1500,19/11/2024 22:17:07,XIMPLE FIJO,STP,CANCELADO
8477,433433337680,433433337680,Ally,700,20/11/2024 08:05:22,XIMPLE FIJO,STP,CANCELADO
8478,433433339646,433433339646,Ally,1350,12/11/2024 10:34:44,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8480,433433338817,433433338817,Ally,1600,16/11/2024 10:56:40,XIMPLE FIJO,MERCANCIA,CANCELADO
8489,433433338782,433433338782,Ally,500,15/11/2024 13:57:39,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8490,433433336725,433433336725,Ally,1500,20/11/2024 13:58:20,XIMPLE FIJO,STP,CANCELADO
8499,433433334999,433433334999,Ally,627,20/11/2024 17:54:52,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8501,433433338070,433433338070,Ally,798,16/11/2024 18:28:43,XIMPLE FIJO,MERCANCIA,CANCELADO
8515,433433337478,433433337478,Ally,500,21/11/2024 12:50:36,XIMPLE OPTIMIZA,STP,CANCELADO
8516,433433334709,433433334709,Ally,2000,21/11/2024 12:59:26,XIMPLE FIJO,STP,ACTIVO
8520,433433339930,433433339930,Ally,1000,21/11/2024 14:13:31,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8524,433433334573,433433334573,Ally,700,21/11/2024 14:49:32,XIMPLE FIJO,Cashout BBVA,CANCELADO
8526,433433334519,433433334519,Ally,1600,21/11/2024 17:10:24,XIMPLE FIJO,STP,CANCELADO
8531,433433333373,433433333373,Ally,4600,21/11/2024 18:38:39,XIMPLE FIJO,STP,CANCELADO
8560,433433338833,433433338833,Ally,2400,22/11/2024 16:27:30,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
8573,433433334327,433433334327,Ally,1870,22/11/2024 18:47:16,XIMPLE FIJO,MERCANCIA,CANCELADO
8574,433433333436,433433333436,Ally,2600,22/11/2024 18:48:59,XIMPLE FIJO,STP,CANCELADO
8575,433433334608,433433334608,Ally,800,22/11/2024 19:41:28,XIMPLE FIJO,STP,CANCELADO
8579,433433335232,433433335232,Ally,670,23/11/2024 11:33:47,XIMPLE FIJO,MERCANCIA,CANCELADO
8582,433433339050,433433339050,Ally,2500,23/11/2024 12:26:08,XIMPLE FIJO,MERCANCIA,CANCELADO
8585,433433338588,433433338588,Ally,897,23/11/2024 12:57:18,XIMPLE FIJO,MERCANCIA,CANCELADO
8587,433433339322,433433339322,Ally,500,23/11/2024 12:48:08,XIMPLE FIJO,MERCANCIA,ACTIVO
8596,433433339748,433433339748,Ally,500,23/11/2024 16:50:08,XIMPLE FIJO,MERCANCIA,CANCELADO
8606,433433338917,433433338917,Ally,2000,24/11/2024 11:07:18,XIMPLE FIJO,MERCANCIA,CANCELADO
8612,433433339069,433433339069,Ally,1500,24/11/2024 09:48:24,XIMPLE FIJO,MERCANCIA,ACTIVO
8616,433433338925,433433338925,Ally,646,24/11/2024 15:52:58,XIMPLE FIJO,MERCANCIA,CANCELADO
8617,433433338049,433433338049,Ally,1200,24/11/2024 15:54:30,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8628,433433336157,433433336157,Ally,700,25/11/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
8636,433433333179,433433333179,Ally,1087,25/11/2024 09:54:12,XIMPLE FIJO,MERCANCIA,ACTIVO
8639,433433339873,433433339873,Ally,2600,25/11/2024 00:00:00,XIMPLE FIJO,MERCANCIA,ACTIVO
8646,433433338610,433433338610,Ally,2087,25/11/2024 12:31:16,XIMPLE FIJO,MERCANCIA,CANCELADO
8653,433433339049,433433339049,Ally,2500,25/11/2024 14:24:25,XIMPLE FIJO,MERCANCIA,ACTIVO
8659,433433338782,433433338782,Ally,2000,22/11/2024 15:54:47,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8665,433433339431,433433339431,Ally,1020,25/11/2024 16:57:09,XIMPLE FIJO,MERCANCIA,CANCELADO
8668,433433339431,433433339431,Ally,858,25/11/2024 17:02:41,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8671,433433338695,433433338695,Ally,1500,25/11/2024 15:23:44,XIMPLE FIJO,MERCANCIA,ACTIVO
8677,433433338819,433433338819,Ally,611,25/11/2024 18:59:16,XIMPLE FIJO,MERCANCIA,CANCELADO
8686,433433339880,433433339880,Ally,3700,26/11/2024 10:45:44,XIMPLE FIJO,MERCANCIA,CANCELADO
8688,433433335521,433433335521,Ally,1500,26/11/2024 11:02:07,XIMPLE FIJO,STP,CANCELADO
8694,433433338644,433433338644,Ally,1372,26/11/2024 12:52:11,XIMPLE FIJO,MERCANCIA,CANCELADO
8722,433433334047,433433334047,Ally,800,26/11/2024 17:29:26,XIMPLE FIJO,STP,CANCELADO
8726,433433339057,433433339057,Ally,1500,26/11/2024 18:00:16,XIMPLE FIJO,MERCANCIA,CANCELADO
8727,433433336637,433433336637,Ally,1146,26/11/2024 18:08:51,XIMPLE FIJO,MERCANCIA,ACTIVO
8731,433433334945,433433334945,Ally,2000,26/11/2024 19:19:40,XIMPLE FIJO,STP,ACTIVO
8735,433433336725,433433336725,Ally,1600,26/11/2024 21:46:52,XIMPLE FIJO,STP,CANCELADO
8740,433433336236,433433336236,Ally,700,27/11/2024 10:14:05,XIMPLE FIJO,STP,CANCELADO
8745,433433338768,433433338768,Ally,3750,27/11/2024 10:43:42,XIMPLE FIJO,MERCANCIA,CANCELADO
8752,433433339346,433433339346,Ally,1000,27/11/2024 12:08:03,XIMPLE FIJO,MERCANCIA,ACTIVO
8761,433433339909,433433339909,Ally,1013,27/11/2024 15:15:23,XIMPLE FIJO,MERCANCIA,CANCELADO
8762,433433339085,433433339085,Ally,2500,27/11/2024 12:13:07,XIMPLE FIJO,MERCANCIA,ACTIVO
8771,433433339014,433433339014,Ally,2000,27/11/2024 16:03:41,XIMPLE FIJO,MERCANCIA,CANCELADO
8777,433433335800,433433335800,Ally,1000,27/11/2024 00:00:00,XIMPLE FIJO,Cashout BBVA,ACTIVO
8788,433433338754,433433338754,Ally,1700,08/11/2024 12:37:59,XIMPLE FIJO,MERCANCIA,CANCELADO
8793,433433339142,433433339142,Ally,1404,28/11/2024 14:34:08,XIMPLE FIJO,MERCANCIA,CANCELADO
8794,433433334573,433433334573,Ally,600,28/11/2024 13:39:20,XIMPLE FIJO,Cashout BBVA,CANCELADO
8796,433433339147,433433339147,Ally,1000,28/11/2024 00:00:00,XIMPLE FIJO,MERCANCIA,CANCELADO
8797,433433336469,433433336469,Ally,507,28/11/2024 15:39:18,XIMPLE FIJO,MERCANCIA,CANCELADO
8807,433433339014,433433339014,Ally,500,28/11/2024 14:37:33,XIMPLE FIJO,MERCANCIA,CANCELADO
8809,433433339167,433433339167,Ally,2343,28/11/2024 18:58:32,XIMPLE FIJO,MERCANCIA,CANCELADO
8811,433433337007,433433337007,Ally,800,28/11/2024 19:38:35,XIMPLE FIJO,STP,CANCELADO
8816,433433335964,433433335964,Ally,2000,28/11/2024 21:36:23,XIMPLE FIJO,STP,CANCELADO
8818,433433339722,433433339722,Ally,500,28/11/2024 23:03:55,XIMPLE OPTIMIZA,STP,ACTIVO
8831,433433334608,433433334608,Ally,1000,29/11/2024 14:01:11,XIMPLE FIJO,STP,CANCELADO
8834,433433333283,433433333283,Ally,1173,29/11/2024 14:28:35,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8837,433433336547,433433336547,Ally,1100,29/11/2024 15:03:57,XIMPLE FIJO,STP,CANCELADO
8840,433433339163,433433339163,Ally,1623,29/11/2024 16:01:42,XIMPLE FIJO,MERCANCIA,CANCELADO
8843,433433339131,433433339131,Ally,1965,29/11/2024 16:18:37,XIMPLE FIJO,MERCANCIA,ACTIVO
8844,433433333872,433433333872,Ally,2351,29/11/2024 16:23:14,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8846,433433338792,433433338792,Ally,500,29/11/2024 16:44:17,XIMPLE FIJO,STP,CANCELADO
8848,433433334729,433433334729,Ally,1500,29/11/2024 17:07:49,XIMPLE FIJO,MERCANCIA,ACTIVO
8849,433433338963,433433338963,Ally,1737,29/11/2024 17:23:28,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
8855,433433333374,2428,Client,6000,29/11/2024 18:44:36,XIMPLE FIJO,STP,ACTIVO
8865,433433337397,433433337397,Ally,600,30/11/2024 11:46:39,XIMPLE FIJO,MERCANCIA,ACTIVO
8884,433433334573,433433334573,Ally,500,02/12/2024 0:00:00,XIMPLE FIJO,Cashout BBVA,CANCELADO
8895,433433338925,433433338925,Ally,752,01/12/2024 16:35:41,XIMPLE FIJO,MERCANCIA,CANCELADO
8911,433433336922,433433336922,Ally,700,02/12/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
8916,433433333430,433433333430,Ally,1500,02/12/2024 0:00:00,XIMPLE FIJO,STP,ACTIVO
8920,433433338471,433433338471,Ally,3600,02/12/2024 8:02:01,XIMPLE FIJO,STP,CANCELADO
8922,433433334047,433433334047,Ally,600,02/12/2024 8:39:13,XIMPLE FIJO,STP,CANCELADO
8925,433433335330,433433335330,Ally,2400,02/12/2024 10:11:14,XIMPLE OPTIMIZA,STP,ACTIVO
8931,433433334421,433433334421,Ally,2000,02/12/2024 11:14:44,XIMPLE FIJO,STP,ACTIVO
8944,433433338990,433433338990,Ally,1000,02/12/2024 13:17:06,XIMPLE FIJO,MERCANCIA,CANCELADO
8972,433433338804,433433338804,Ally,900,02/12/2024 18:46:47,XIMPLE FIJO,MERCANCIA,ACTIVO
8979,433433333329,433433333329,Ally,1400,02/12/2024 20:21:00,XIMPLE FIJO,STP,ACTIVO
8980,433433333329,5751,Client,1100,02/12/2024 20:23:54,XIMPLE FIJO,STP,CANCELADO
8994,433433333374,433433333374,Ally,2000,03/12/2024 11:12:19,XIMPLE FIJO,STP,ACTIVO
8996,433433339147,433433339147,Ally,1253,03/12/2024 11:19:12,XIMPLE FIJO,MERCANCIA,CANCELADO
9000,433433335638,433433335638,Ally,1500,03/12/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
9002,433433338614,433433338614,Ally,500,03/12/2024 13:37:45,XIMPLE FIJO,STP,CANCELADO
9003,433433338635,433433338635,Ally,700,03/12/2024 13:44:36,XIMPLE FIJO,STP,CANCELADO
9012,433433338817,433433338817,Ally,2250,03/12/2024 16:28:08,XIMPLE FIJO,MERCANCIA,CANCELADO
9030,433433337794,433433337794,Ally,1800,03/12/2024 20:51:57,XIMPLE FIJO,STP,CANCELADO
9031,433433336725,433433336725,Ally,900,03/12/2024 21:28:13,XIMPLE FIJO,STP,CANCELADO
9032,433433336725,433433336725,Ally,800,03/12/2024 21:38:33,XIMPLE FIJO,STP,CANCELADO
9036,433433339628,433433339628,Ally,700,04/12/2024 9:16:03,XIMPLE FIJO,STP,CANCELADO
9039,433433337543,433433337543,Ally,900,04/12/2024 9:44:52,XIMPLE FIJO,STP,ACTIVO
9043,433433339189,433433339189,Ally,1500,04/12/2024 11:34:58,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9044,433433339120,433433339120,Ally,2471,04/12/2024 11:48:20,XIMPLE FIJO,MERCANCIA,ACTIVO
9045,433433337472,433433337472,Ally,1100,04/12/2024 12:18:26,XIMPLE FIJO,STP,CANCELADO
9046,433433339237,433433339237,Ally,600,04/12/2024 12:26:54,XIMPLE FIJO,STP,CANCELADO
